date,state,district,partial_male,full_male,booster_male,booster2_male,partial_female,full_female,booster_female,booster2_female,partial_missing,full_missing,booster_missing,booster2_missing
2024-03-14,Selangor,Klang,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-14,Selangor,Kuala Langat,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-14,Selangor,Kuala Selangor,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Selangor,Petaling,0,0,2,0,0,0,1,0,0,0,0,0
2024-03-14,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Selangor,Sepang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Terengganu,Besut,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Terengganu,Dungun,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,1,0
2024-03-14,Terengganu,Kemaman,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-14,Terengganu,Kuala Nerus,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Terengganu,Kuala Terengganu,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-14,Terengganu,Marang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,W.P. Kuala Lumpur,Kuala Lumpur,0,0,2,0,0,0,0,0,0,0,0,1
2024-03-14,W.P. Kuala Lumpur,Titiwangsa,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,W.P. Labuan,Labuan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,W.P. Putrajaya,Putrajaya,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Batu Pahat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Johor Bahru,0,0,7,1,0,0,1,4,1,0,1,1
2024-03-15,Johor,Kluang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Kota Tinggi,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Kulai,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Mersing,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Muar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Pontian,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Segamat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Johor,Tangkak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Baling,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Kota Setar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Kuala Muda,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Kubang Pasu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Kulim,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Langkawi,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Pendang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Sik,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kedah,Yan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Bachok,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Jeli,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Kuala Krai,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Machang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Pasir Mas,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Pasir Puteh,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Tanah Merah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Melaka,Alor Gajah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Melaka,Jasin,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Melaka,Melaka Tengah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Negeri Sembilan,Jempol,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Negeri Sembilan,Port Dickson,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Negeri Sembilan,Seremban,0,0,1,0,0,0,0,1,0,0,0,0
2024-03-15,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Bentong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Bera,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Jerantut,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Kuantan,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Maran,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Pekan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Raub,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Rompin,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pahang,Temerloh,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Batang Padang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Hilir Perak,0,0,0,1,0,0,0,0,0,0,0,0
2024-03-15,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Kampar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Kerian,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Kinta,0,0,0,0,0,0,0,1,0,0,1,0
2024-03-15,Perak,Kuala Kangsar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Larut Dan Matang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Manjung,0,0,2,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Muallim,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perak,Perak Tengah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Perlis,Perlis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pulau Pinang,Barat Daya,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Pulau Pinang,Seberang Perai Selatan,0,0,0,0,0,0,1,0,0,0,0,0
2024-03-15,Pulau Pinang,Seberang Perai Tengah,0,0,2,0,0,0,0,0,0,1,0,0
2024-03-15,Pulau Pinang,Seberang Perai Utara,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-15,Pulau Pinang,Timur Laut,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Beaufort,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Beluran,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Keningau,0,0,0,0,0,0,1,0,0,0,0,0
2024-03-15,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Kota Kinabalu,0,0,2,0,0,0,0,0,0,0,1,0
2024-03-15,Sabah,Kota Marudu,0,0,1,0,0,0,1,0,0,0,0,0
2024-03-15,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Kudat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Kunak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Nabawan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Papar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Penampang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Pitas,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Putatan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Ranau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Sandakan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Semporna,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Sipitang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,1,0
2024-03-15,Sabah,Tawau,0,0,1,0,0,0,0,0,0,0,1,0
2024-03-15,Sabah,Telupid,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Tenom,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sabah,Tuaran,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Bau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Betong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Bintulu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Julau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Kapit,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Kuching,0,0,2,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Lawas,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Limbang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Maradong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Miri,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Mukah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Saratok,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Sarikei,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Serian,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Sibu,0,0,0,0,0,0,0,1,0,0,1,0
2024-03-15,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Selangor,Gombak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Selangor,Hulu Langat,0,0,1,2,0,0,0,0,1,1,0,0
2024-03-15,Selangor,Hulu Selangor,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Selangor,Klang,0,0,1,0,0,0,1,0,0,0,0,0
2024-03-15,Selangor,Kuala Langat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Selangor,Kuala Selangor,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Selangor,Petaling,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Selangor,Sabak Bernam,0,0,0,0,0,0,1,0,0,0,0,0
2024-03-15,Selangor,Sepang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Besut,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Dungun,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Hulu Terengganu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Kemaman,0,0,1,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Kuala Nerus,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Kuala Terengganu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Marang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,Terengganu,Setiu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,W.P. Kuala Lumpur,Kuala Lumpur,0,0,0,0,0,0,1,1,0,2,0,0
2024-03-15,W.P. Kuala Lumpur,Titiwangsa,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,W.P. Labuan,Labuan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,W.P. Putrajaya,Putrajaya,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Batu Pahat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Johor Bahru,0,0,5,1,0,0,4,0,1,2,0,0
2024-03-16,Johor,Kluang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Kota Tinggi,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Kulai,0,0,0,0,0,0,0,0,1,0,0,0
2024-03-16,Johor,Mersing,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Muar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Pontian,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Segamat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Johor,Tangkak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Baling,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Bandar Baharu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Kota Setar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Kuala Muda,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Kubang Pasu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Kulim,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Langkawi,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Padang Terap,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Pendang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Sik,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kedah,Yan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Bachok,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Gua Musang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Jeli,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Kecil Lojing,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Kota Bharu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Kuala Krai,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Machang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Pasir Mas,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Pasir Puteh,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Tanah Merah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Kelantan,Tumpat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Melaka,Alor Gajah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Melaka,Jasin,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Melaka,Melaka Tengah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Negeri Sembilan,Jelebu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Negeri Sembilan,Jempol,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Negeri Sembilan,Kuala Pilah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Negeri Sembilan,Port Dickson,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Negeri Sembilan,Rembau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Negeri Sembilan,Seremban,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Negeri Sembilan,Tampin,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Bentong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Bera,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Cameron Highlands,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Jerantut,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Kuantan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Lipis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Maran,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Pekan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Raub,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Rompin,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pahang,Temerloh,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Bagan Datuk,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Batang Padang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Hilir Perak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Hulu Perak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Kampar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Kerian,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Kinta,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Kuala Kangsar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Larut Dan Matang,0,0,3,1,0,0,3,0,0,0,0,0
2024-03-16,Perak,Manjung,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Muallim,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perak,Perak Tengah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Perlis,Perlis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pulau Pinang,Barat Daya,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pulau Pinang,Seberang Perai Selatan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pulau Pinang,Seberang Perai Tengah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pulau Pinang,Seberang Perai Utara,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Pulau Pinang,Timur Laut,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Beaufort,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Beluran,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Keningau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Kinabatangan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Kota Kinabalu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Kota Marudu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Kudat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Kunak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Lahad Datu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Nabawan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Papar,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Penampang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Pitas,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Putatan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Ranau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Sandakan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Semporna,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Sipitang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Tawau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Telupid,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Tenom,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sabah,Tuaran,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Asajaya,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Bau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Beluru,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Betong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Bintulu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Dalat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Daro,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Julau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Kabong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Kanowit,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Kapit,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Kuching,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Lawas,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Limbang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Lubok Antu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Lundu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Maradong,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Marudi,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Matu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Miri,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Mukah,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Pakan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Samarahan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Saratok,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Sarikei,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Sebauh,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Selangau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Serian,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Sibu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Simunjan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Song,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Sri Aman,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Subis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Tanjung Manis,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Tatau,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Gombak,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Hulu Langat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Hulu Selangor,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Klang,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Kuala Langat,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Kuala Selangor,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Petaling,0,0,1,0,0,0,2,0,1,0,0,0
2024-03-16,Selangor,Sabak Bernam,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,Selangor,Sepang,0,0,0,0,0,0,0,0,0,1,0,0
